user_id,age,gender,workout_type,avg_daily_steps,subscription,app_rating,goal_achieved
649,46,F,D,4103,pro,4.0,0.0
650,30,M,Y,3384,pro,1.0,0.0
651,52,F,D,6281,pro,2.0,0.0
652,23,F,S,9212,free,4.0,1.0
653,35,M,S,6179,free,5.0,0.0
654,22,M,C,8576,free,4.0,1.0
655,42,F,C,7911,pro,2.0,0.0
656,19,M,Y,8422,pro,2.0,1.0
657,27,M,S,7515,free,5.0,0.0
658,47,M,Y,5033,free,2.0,0.0
659,22,F,Y,8848,free,4.0,1.0
660,50,F,C,6493,pro,1.0,0.0
661,18,F,S,8314,free,2.0,1.0
662,35,M,Y,4752,free,4.0,0.0
663,49,F,C,7632,free,4.0,0.0
664,28,M,Y,6774,pro,3.0,0.0
665,38,F,S,5540,pro,3.0,0.0
666,12,F,C,8123,pro,5.0,1.0
667,42,M,S,7769,free,3.0,0.0
668,39,M,D,5392,free,4.0,0.0
669,44,M,C,7894,pro,5.0,
670,30,M,Y,5449,pro,2.0,0.0
671,50,M,C,7618,free,5.0,0.0
672,51,F,Y,5059,free,3.0,0.0
673,58,F,Y,4681,free,4.0,0.0
674,52,M,C,8035,free,3.0,1.0
675,18,M,C,9742,pro,5.0,
676,38,M,Y,5865,free,3.0,0.0
677,23,F,S,6590,free,3.0,0.0
678,45,M,Y,4153,free,5.0,0.0
679,34,F,C,10074,free,4.0,
680,22,F,D,7095,free,4.0,0.0
681,48,F,Y,5142,free,3.0,0.0
682,22,F,D,7834,free,4.0,0.0
683,55,M,C,6757,pro,1.0,0.0
684,20,F,S,6927,free,1.0,0.0
685,40,M,S,5282,free,4.0,0.0
686,54,M,S,5632,pro,3.0,0.0
687,54,F,S,6256,pro,5.0,0.0
688,27,F,C,11029,pro,5.0,1.0
689,27,F,Y,8535,free,4.0,1.0
690,36,M,S,6597,free,5.0,0.0
691,34,M,C,7984,free,4.0,0.0
692,38,F,Y,4700,free,2.0,0.0
693,31,M,S,5832,free,4.0,0.0
694,26,F,C,8961,pro,3.0,1.0
695,18,F,D,5696,free,3.0,0.0
696,30,F,D,6331,free,5.0,0.0
697,21,M,S,7295,free,4.0,
698,18,F,C,10971,free,5.0,
699,57,M,Y,5387,pro,3.0,0.0
700,49,F,S,6923,free,4.0,0.0
